caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1898599864.0,0.872168888218848,1,1,2,2,1,4,1,1,4,8,2,1,8,8,2,9,2,3,__NA__,1,1,2,3,3,9.0,don't know,2,1,1,1,2,1,2,2,2,2,9,95.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,9,9,5,5,3,1969.0,2,1,2,6,1,1,1,97,2,1,1,1,1,24,21015.0,1,2,2,11,6,2,4,7,2024-10-25T02:07:30.369,2024-10-25T02:21:45.048
1898628264.0,0.730615873007801,1,1,1,2,1,1,1,1,4,4,2,1,1,8,1,2,1,3,__NA__,1,1,3,1,4,4.0,20.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,1,1951.0,1,1,2,2,3,5,2,2,2,1,1,1,1,24,21221.0,1,1,1,2,4,2,4,6,2024-10-25T01:50:25.687,2024-10-25T02:23:29.939
1898598874.0,1.35741973845467,1,1,1,1,2,1,1,4,1,8,4,4,4,1,1,1,4,2,__NA__,1,2,4,3,1,10.0,50.0,2,1,2,2,2,1,1,1,2,2,2,don't know,4,9,1,2,2,1,1,1,2,2,1,1,2,2,1,1,5,1,3,1953.0,2,1,2,2,1,7,1,8,2,1,2,2,1,24,21784.0,1,4,2,1,6,2,2,1,2024-10-25T02:04:29.977,2024-10-25T02:23:44.477
1898431562.0,1.80870308235686,1,1,1,1,2,2,2,4,1,4,2,4,4,3,1,4,4,2,__NA__,1,3,3,3,2,57.0,56.0,2,2,1,1,2,2,2,2,2,2,2,15.0,2,9,2,2,2,1,1,2,2,1,1,1,2,2,1,1,5,5,5,1957.0,1,1,2,2,1,5,1,8,2,2,7,2,2,24,21074.0,1,5,3,2,4,2,2,6,2024-10-25T02:19:38.616,2024-10-25T02:27:40.959
1898598880.0,1.93055762692466,1,1,2,2,2,2,3,4,2,4,2,3,8,3,2,8,4,4,__NA__,2,9,2,3,4,30.0,30.0,1,2,1,2,1,2,2,1,2,2,2,50.0,9,4,2,2,2,1,1,2,2,1,1,1,2,2,3,1,4,1,4,1950.0,1,1,2,6,1,5,1,10,2,3,4,2,2,24,20832.0,1,3,1,5,1,2,2,3,2024-10-25T02:17:07.395,2024-10-25T02:28:36.684
1898012076.0,1.32159031294845,1,1,2,2,2,2,2,4,1,8,1,4,8,2,1,9,4,4,__NA__,1,3,3,3,9,2.0,4.0,2,2,2,2,2,2,2,2,1,2,2,0.0,9,1,2,2,2,1,2,2,2,2,1,1,2,2,9,1,5,1,3,1943.0,1,1,2,2,1,2,1,97,2,2,7,2,2,24,21156.0,1,5,1,11,6,2,4,7,2024-10-25T02:12:44.725,2024-10-25T02:30:24.411
1897433058.0,1.22971723526342,1,1,2,2,1,1,1,2,3,2,3,2,2,1,1,8,1,4,__NA__,2,3,2,2,3,0.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,5,9,3,1,3,1981.0,1,4,2,5,1,1,1,12,1,3,4,7,1,24,21043.0,1,3,2,10,6,2,4,7,2024-10-25T02:24:05.145,2024-10-25T02:35:40.606
1898695152.0,0.972893104119526,1,1,1,1,1,1,1,1,4,1,4,1,1,1,2,1,1,3,__NA__,1,1,2,2,4,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,2,1,1,1,2,1,1,2,2,4,3,1,1,3,1961.0,2,2,2,2,3,5,2,2,2,1,1,1,1,24,21061.0,1,2,1,1,5,2,1,2,2024-10-25T02:22:58.556,2024-10-25T02:37:18.192
1898083576.0,1.79038779525839,1,1,2,2,1,1,1,1,4,1,4,1,1,2,2,9,2,3,__NA__,1,2,2,1,4,9.0,15.0,2,2,2,2,2,2,2,2,1,2,2,16.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,9,2,1,4,3,1955.0,2,7,2,6,3,5,1,9,2,1,1,1,1,24,20774.0,1,3,1,2,4,2,2,1,2024-10-25T02:09:28.057,2024-10-25T02:38:04.116
1898431536.0,0.452163397966909,1,2,1,1,1,1,1,1,4,1,2,2,4,2,2,8,8,4,__NA__,1,1,3,2,3,50.0,50.0,1,2,2,1,2,2,2,1,2,2,2,80.0,4,9,1,1,2,1,1,1,1,2,1,1,2,2,3,3,1,2,1,1946.0,2,2,2,4,3,5,2,4,2,1,1,1,1,24,21215.0,1,3,1,1,6,2,1,2,2024-10-25T02:28:22.132,2024-10-25T02:45:42.702
1898685404.0,0.965220603400522,1,1,2,2,1,1,1,1,4,1,4,1,9,1,2,3,1,99,Democracy,1,1,1,2,4,30.0,11.0,1,2,2,2,1,2,2,2,2,2,2,88.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,4,3,1951.0,2,1,2,6,1,5,1,13,2,1,1,1,1,24,20912.0,1,2,1,12,3,2,1,3,2024-10-25T02:20:26.459,2024-10-25T02:49:03.624
1898170654.0,2.12634619952347,1,1,2,1,2,2,3,4,1,4,1,3,4,2,2,8,3,2,__NA__,1,2,2,3,4,15.0,40.0,1,2,2,2,1,2,1,2,2,2,2,don't know,9,4,1,1,2,1,1,1,1,1,1,1,2,2,3,1,1,2,3,1946.0,2,1,2,5,1,5,1,10,2,3,4,2,2,24,20706.0,1,4,2,2,2,2,1,1,2024-10-25T02:38:13.280,2024-10-25T02:50:31.712
1896935400.0,0.550686428606322,1,1,1,2,1,1,1,2,4,2,2,1,8,2,4,4,1,99,Democracy,4,1,4,2,2,0.0,0.0,1,2,2,2,2,2,2,2,2,2,2,0.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,3,1970.0,1,1,2,5,1,7,1,9,2,3,3,1,1,24,21009.0,1,3,1,9,6,2,4,7,2024-10-25T02:41:21.556,2024-10-25T02:52:35.565
1898169546.0,1.08575546946116,1,1,1,2,1,4,1,2,4,8,8,3,8,2,2,2,8,4,__NA__,3,3,3,3,2,39.0,don't know,2,2,2,2,2,2,2,2,1,2,2,don't know,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,4,3,3,3,1961.0,2,8,2,5,3,2,1,6,1,1,1,1,1,24,20879.0,1,4,2,2,2,2,1,3,2024-10-25T02:32:53.312,2024-10-25T02:54:29.976
1897911512.0,1.21398259145981,1,1,2,1,2,2,2,4,1,4,2,3,4,3,1,2,4,2,__NA__,1,3,3,2,4,2.0,22.0,2,1,1,1,2,2,2,2,2,2,2,18.0,9,5,1,2,2,1,2,2,2,1,1,1,2,2,3,1,4,9,4,1966.0,2,1,2,4,5,1,1,9,2,2,7,2,2,24,21716.0,1,4,1,1,5,2,1,1,2024-10-25T02:43:13.847,2024-10-25T02:56:16.156
1897721888.0,1.21398259145981,1,1,1,2,2,2,2,4,1,4,3,4,9,3,1,9,4,4,__NA__,1,4,2,9,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,don't know,4,9,1,2,2,1,2,2,2,1,1,1,2,2,9,1,5,1,3,1969.0,2,1,2,4,1,7,1,97,2,2,7,2,2,24,20603.0,1,5,2,1,2,1,1,1,2024-10-25T02:53:20.788,2024-10-25T02:59:31.021
1897054330.0,0.632944101731647,1,1,1,2,1,1,1,1,4,1,4,1,8,1,1,8,1,7,__NA__,1,1,1,1,4,10.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,9,3,1946.0,2,1,2,3,1,5,1,11,2,1,1,1,1,24,21122.0,1,1,2,11,5,2,4,3,2024-10-25T02:43:37.491,2024-10-25T02:59:45.814
1895265348.0,0.893937633205463,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,8,9,__NA__,1,1,1,2,4,1.0,0.0,2,2,2,1,2,1,2,2,2,2,1,99.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,4,3,4,3,1968.0,1,2,2,5,5,1,1,12,2,1,1,1,1,24,20747.0,1,2,1,11,5,2,4,7,2024-10-25T02:49:58.686,2024-10-25T03:01:43.042
1898684414.0,1.18974295078472,1,1,1,2,2,2,1,4,1,4,1,3,9,8,2,9,4,4,__NA__,1,2,2,2,4,35.0,don't know,1,2,1,2,2,1,1,2,2,2,2,don't know,4,9,1,2,2,1,1,2,2,1,1,1,2,2,1,1,5,3,3,1938.0,1,1,2,3,4,5,1,10,2,4,5,2,2,24,20616.0,1,4,2,1,6,2,4,7,2024-10-25T02:52:42.805,2024-10-25T03:05:19.431
1897719048.0,1.51111660107882,1,1,2,1,2,2,2,4,2,3,1,2,8,3,1,8,4,8,__NA__,1,1,1,3,4,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,80.0,9,4,1,2,2,1,1,1,2,1,1,1,2,2,3,1,4,1,3,1947.0,1,1,2,5,1,5,1,10,2,2,7,2,2,24,20832.0,1,4,1,1,2,2,2,6,2024-10-25T02:51:06.992,2024-10-25T03:05:14.458
1898561856.0,0.300426777592174,1,1,2,1,2,2,3,4,1,4,1,4,8,3,2,3,4,4,__NA__,1,4,4,3,1,2.0,50.0,1,1,2,1,2,1,1,2,2,2,2,1.0,9,6,2,2,2,2,2,2,2,2,2,2,2,1,9,3,3,3,3,1955.0,2,1,1,4,1,5,1,3,2,3,5,2,2,24,21236.0,1,3,3,1,1,1,1,1,2024-10-25T03:06:55.956,2024-10-25T03:15:53.553
1898647180.0,3.06637010932742,1,1,1,1,1,1,1,3,4,2,4,4,3,8,2,4,2,1,__NA__,2,1,1,2,1,63.0,76.0,2,1,2,2,2,2,2,2,2,2,1,73.0,4,9,2,2,2,1,2,2,2,2,2,2,2,2,5,4,1,1,1,1999.0,2,2,2,4,1,1,1,11,1,1,1,7,1,24,20784.0,1,2,2,1,1,2,1,1,2024-10-25T02:12:41.552,2024-10-25T03:17:12.062
1898064182.0,0.438024986126745,1,1,2,2,1,1,1,1,4,2,3,1,9,2,1,8,1,99,all of the above,1,1,2,1,4,30.0,40.0,2,2,2,2,2,2,2,2,1,2,2,50.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,2,1961.0,2,1,2,4,1,5,1,97,2,1,1,1,1,24,20715.0,1,2,1,11,5,2,3,6,2024-10-25T02:49:43.217,2024-10-25T03:17:27.605
1897237528.0,0.728553637709276,1,1,1,2,1,1,1,1,4,1,4,1,2,2,2,2,4,10,__NA__,2,1,3,2,4,10.0,11.0,2,2,2,2,2,2,2,2,1,2,2,94.0,2,9,1,2,1,2,1,1,1,2,2,2,2,2,5,9,4,5,1,1959.0,2,2,2,5,3,2,1,4,2,1,1,1,1,24,21215.0,1,6,3,1,2,1,1,1,2024-10-25T03:08:24.525,2024-10-25T03:19:02.040
1893743814.0,0.976853534700058,1,1,2,1,2,2,2,4,2,4,3,4,3,3,1,4,4,2,__NA__,1,3,3,3,2,10.0,10.0,2,2,1,2,2,2,2,2,2,2,2,37.0,9,5,1,2,2,1,1,1,2,1,1,1,2,2,1,1,5,2,4,1976.0,2,3,1,4,1,1,2,10,1,2,6,2,2,24,20639.0,1,4,1,2,1,2,1,2,2024-10-25T02:55:05.913,2024-10-25T03:19:57.754
1897867402.0,1.45465333628301,1,2,2,1,1,1,3,2,3,2,8,2,8,2,2,2,3,7,__NA__,1,3,2,2,4,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,90.0,9,4,2,2,2,1,1,2,2,2,1,2,2,2,3,1,9,1,3,1988.0,1,1,2,5,1,1,1,11,1,1,2,1,1,24,20747.0,1,2,1,2,2,2,2,3,2024-10-25T03:13:24.930,2024-10-25T03:20:21.034
1898599860.0,0.767220857283406,1,1,2,1,1,1,1,1,4,1,4,1,2,1,2,3,1,3,__NA__,1,1,2,1,4,30.0,20.0,1,1,2,1,2,2,2,2,2,2,2,91.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,3,1944.0,2,1,2,5,4,2,1,8,2,1,1,7,1,24,21208.0,1,1,1,5,3,2,1,5,2024-10-25T03:12:34.928,2024-10-25T03:20:58.414
1898431534.0,1.1347872642524,1,1,1,2,2,2,2,4,2,4,1,4,4,3,1,1,4,2,__NA__,1,2,3,3,4,9.0,7.0,2,2,1,2,2,2,2,2,2,2,2,79.0,4,9,2,2,2,1,2,2,2,1,1,1,2,2,3,1,2,1,4,1952.0,1,1,2,2,4,5,2,5,2,3,5,2,2,24,21014.0,1,4,1,1,5,2,2,6,2024-10-25T03:19:50.715,2024-10-25T03:27:21.238
1898169488.0,0.537518954008049,1,1,2,2,1,1,1,2,4,2,2,2,9,2,2,8,2,6,__NA__,1,1,3,2,3,don't know,don't know,2,2,2,2,2,2,2,2,2,1,2,73.0,9,5,1,1,2,1,1,1,1,1,1,1,2,2,1,3,2,2,3,1962.0,1,1,2,5,5,5,1,5,2,1,2,1,1,24,20878.0,1,2,2,5,5,2,3,6,2024-10-25T03:21:56.161,2024-10-25T03:30:52.021
1898598884.0,0.717274081041692,1,1,1,1,1,1,1,2,4,2,3,2,9,2,8,9,1,9,__NA__,1,1,2,1,4,1.0,0.0,2,2,2,2,2,2,2,2,1,2,2,95.0,4,9,1,1,2,1,1,1,2,1,1,1,2,2,5,2,1,5,1,2000.0,1,4,2,5,5,1,2,8,2,1,1,7,1,24,20910.0,1,1,1,9,6,2,4,7,2024-10-25T03:24:50.035,2024-10-25T03:43:26.306
1897974218.0,0.682682575834651,1,1,2,1,1,1,1,1,4,1,3,1,1,1,1,4,1,3,__NA__,1,1,2,2,2,20.0,30.0,2,1,2,1,2,1,1,2,2,2,2,86.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,3,1966.0,2,1,2,2,1,6,1,9,2,1,1,1,1,24,21804.0,1,2,1,12,6,2,4,7,2024-10-25T03:35:30.267,2024-10-25T03:45:31.769
1897532462.0,1.29823017638797,1,1,1,2,2,2,2,4,1,4,1,4,9,8,1,8,4,2,__NA__,1,3,3,3,2,30.0,25.0,2,1,2,2,2,2,1,2,2,2,2,10.0,3,9,2,2,2,1,1,1,2,1,1,1,2,2,1,1,5,1,3,1954.0,2,1,2,3,1,5,1,5,2,2,6,2,2,24,21502.0,1,4,3,1,2,1,1,1,2024-10-25T03:44:41.575,2024-10-25T03:54:01.362
1898201970.0,1.43365680586997,1,2,2,2,1,1,1,1,4,1,3,1,3,3,2,2,3,4,__NA__,2,3,2,3,2,13.0,26.0,2,2,2,2,1,2,2,2,2,2,2,96.0,9,5,2,2,2,2,1,2,2,2,2,2,2,2,9,9,3,9,9,1996.0,2,2,2,2,5,4,2,1,2,1,1,7,1,24,20816.0,1,4,2,2,2,1,1,1,2024-10-24T20:49:37.334,2024-10-25T03:57:49.781
1894987960.0,0.811274439227329,1,1,1,1,1,1,1,1,4,2,2,1,1,2,2,8,2,6,__NA__,1,1,2,1,4,15.0,15.0,2,2,1,2,2,2,2,2,2,2,2,85.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,9,1,1,1,3,1949.0,1,1,2,6,1,5,1,9,2,3,4,1,1,24,21014.0,1,3,1,5,5,2,3,6,2024-10-25T03:51:01.146,2024-10-25T04:14:52.275
1898834088.0,0.937402427386012,1,1,1,1,1,1,1,1,4,1,8,1,1,2,2,8,2,5,__NA__,1,1,2,1,3,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,don't know,4,9,1,1,1,1,1,1,1,1,1,1,2,2,9,9,9,3,3,1958.0,2,2,2,3,3,1,1,11,2,1,1,1,1,24,20744.0,1,6,2,11,5,2,2,5,2024-10-25T04:07:41.794,2024-10-25T04:24:44.499
1898047430.0,0.632944101731647,1,2,2,2,1,2,1,1,4,2,1,2,9,2,1,9,4,2,__NA__,1,1,2,3,2,20.0,20.0,2,2,2,2,2,2,2,2,2,1,2,100.0,9,3,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,5,2,1947.0,2,1,2,3,3,5,1,7,2,3,5,1,1,24,21742.0,1,3,1,12,6,1,3,1,2024-10-25T04:37:20.994,2024-10-25T04:47:40.417
1897911530.0,1.04944197923476,1,2,2,1,2,2,1,8,1,1,4,1,1,8,1,1,4,9,__NA__,2,4,3,1,3,don't know,don't know,2,1,2,2,2,2,2,2,2,2,2,don't know,9,1,2,1,1,2,1,2,1,2,2,2,2,2,4,3,3,3,1,1987.0,1,2,2,5,1,1,1,12,1,1,1,1,1,24,21229.0,1,4,3,1,2,1,1,1,2024-10-25T04:48:45.558,2024-10-25T04:55:25.586
1897911498.0,1.89775591690583,1,1,1,2,1,1,1,2,4,2,2,2,9,1,2,8,3,8,__NA__,3,2,2,2,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,don't know,4,9,1,2,2,2,1,1,2,2,2,2,2,2,4,4,3,3,1,1955.0,1,2,2,2,4,1,3,7,2,1,1,1,1,24,20712.0,1,3,4,12,2,1,1,2,2024-10-25T04:39:52.534,2024-10-25T04:57:32.502
1898952890.0,1.78257541341082,1,1,2,2,2,2,2,4,1,4,2,4,4,4,2,2,4,2,__NA__,1,3,3,3,2,50.0,50.0,1,2,1,1,2,1,1,1,2,2,2,50.0,9,5,2,2,2,1,1,2,2,1,1,1,2,2,4,1,5,1,3,1963.0,2,1,2,5,6,5,1,11,2,2,7,2,2,24,21401.0,1,3,1,11,5,2,3,5,2024-10-25T05:18:31.535,2024-10-25T05:28:08.276
1897431384.0,1.93055762692466,1,1,1,1,2,2,2,4,2,4,2,4,9,4,2,4,4,4,__NA__,1,2,2,2,4,11.0,6.0,1,2,1,2,2,2,2,2,2,2,2,40.0,4,9,2,2,2,1,1,1,2,1,1,1,2,2,9,1,3,1,3,1955.0,1,1,2,6,5,5,1,10,2,2,6,7,2,24,20613.0,1,4,1,2,6,2,4,7,2024-10-25T05:15:34.807,2024-10-25T05:34:07.899
1898949668.0,0.489193713014317,1,1,2,2,1,1,1,1,4,1,8,2,8,1,1,2,2,10,__NA__,1,3,3,2,4,9.0,don't know,2,2,2,1,2,1,1,2,2,2,2,92.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,4,9,2,1,3,1946.0,2,2,2,5,5,5,1,6,2,1,1,1,1,24,20722.0,1,2,1,1,2,2,1,2,2024-10-25T05:11:50.078,2024-10-25T05:38:05.034
1896893978.0,0.497505028731842,1,1,1,1,1,1,1,2,4,2,3,2,9,1,3,9,1,7,__NA__,3,1,2,2,4,10.0,5.0,2,2,2,2,2,1,2,2,2,2,2,70.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,4,9,1985.0,2,1,2,6,5,1,1,11,2,3,3,4,1,24,20783.0,1,1,1,10,6,2,4,7,2024-10-24T20:08:27.396,2024-10-25T05:39:30.653
1897911504.0,2.94755131242891,1,1,2,1,1,1,1,1,4,8,2,2,2,2,2,3,3,4,__NA__,1,3,3,3,2,18.0,11.0,2,1,1,1,2,1,2,2,2,2,2,100.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,5,1,2000.0,2,2,2,4,5,1,2,3,2,1,2,7,1,24,21218.0,1,4,1,1,2,1,1,1,2024-10-25T05:22:06.898,2024-10-25T05:51:46.485
1897944254.0,1.31380381426766,1,2,2,2,1,1,3,1,3,1,3,2,2,2,8,8,3,4,__NA__,1,3,3,1,3,don't know,20.0,2,2,2,2,2,2,2,2,1,2,2,don't know,9,5,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,1,1975.0,2,2,2,6,1,1,2,13,2,1,1,1,1,24,21154.0,1,2,2,2,1,1,2,1,2024-10-25T06:01:07.769,2024-10-25T06:16:44.206
1898433746.0,1.23197036441634,1,1,1,1,2,2,1,4,2,4,2,4,4,3,2,9,4,2,__NA__,1,2,2,2,4,34.0,7.0,2,2,1,2,1,2,1,2,2,2,2,76.0,4,9,1,2,2,1,1,2,2,1,1,1,2,2,1,1,3,1,3,1963.0,1,1,2,6,1,1,1,16,2,4,5,3,2,24,21146.0,1,3,1,1,5,2,2,3,2024-10-25T06:17:17.140,2024-10-25T06:26:00.628
1898012080.0,0.447310774859619,1,1,2,2,2,2,1,3,1,8,8,1,2,1,2,2,8,4,__NA__,1,3,2,2,4,2.0,3.0,2,2,2,2,2,1,2,2,2,2,2,40.0,9,5,2,1,1,1,1,2,1,2,1,2,2,2,4,2,1,4,3,2000.0,1,2,2,5,6,1,2,13,2,3,4,7,2,24,21076.0,1,3,1,1,2,1,1,1,2024-10-25T06:21:10.779,2024-10-25T06:28:40.757
1898806820.0,1.07759299486979,1,1,2,2,1,1,1,1,4,1,2,8,9,2,1,2,9,4,__NA__,1,2,2,2,4,11.0,15.0,1,2,2,2,2,2,2,2,2,2,2,71.0,9,4,2,2,1,1,2,2,2,2,1,1,2,2,3,1,4,2,3,1949.0,1,2,2,3,3,5,1,5,2,1,1,1,1,24,20744.0,1,2,1,1,1,2,1,1,2024-10-25T06:23:08.862,2024-10-25T06:37:22.841
1897279382.0,0.632944101731647,1,1,1,1,1,1,1,1,4,1,1,2,9,1,2,9,8,8,__NA__,1,1,2,2,4,1.0,2.0,2,2,2,2,2,2,2,2,1,2,2,98.0,4,9,1,2,2,1,1,1,1,1,1,1,2,2,9,3,9,9,3,1947.0,2,1,2,3,1,5,1,9,2,3,3,2,1,24,21040.0,1,3,1,1,6,2,2,5,2024-10-25T06:27:34.530,2024-10-25T06:43:25.633
1898762778.0,2.63150895713911,1,1,1,1,2,2,2,8,1,8,8,8,9,9,4,9,3,2,__NA__,2,3,2,2,4,2.0,5.0,2,2,2,2,2,2,2,2,1,2,2,33.0,4,9,2,1,1,2,1,2,2,1,2,2,2,2,3,2,2,3,1,1999.0,1,1,2,5,1,1,1,9,1,2,7,7,2,24,20814.0,1,4,2,9,6,2,3,7,2024-10-25T06:05:12.078,2024-10-25T06:50:37.961
1898082468.0,0.461589359417814,1,1,1,2,2,2,1,4,1,4,1,4,4,4,4,4,4,8,__NA__,2,4,4,2,2,40.0,53.0,2,1,2,2,2,2,2,2,2,2,2,13.0,3,9,1,2,2,2,2,2,2,2,1,1,2,2,5,4,5,5,3,1964.0,2,2,2,5,2,5,2,4,2,2,7,2,2,24,21215.0,1,1,2,1,5,1,1,1,2024-10-25T06:51:00.215,2024-10-25T07:00:55.167
1899037428.0,0.957511563121182,1,2,2,1,1,1,1,1,4,2,3,3,4,2,1,4,3,2,__NA__,2,3,3,2,2,34.0,47.0,2,1,2,2,2,2,1,2,2,2,2,80.0,9,6,2,2,2,2,2,2,1,2,1,2,2,2,4,1,2,2,3,1988.0,1,2,2,4,5,1,2,2,2,1,1,6,6,24,21202.0,1,1,1,1,4,2,3,6,2024-10-25T06:50:35.150,2024-10-25T07:04:23.480
1898260048.0,0.502194372702595,1,1,2,1,1,1,1,1,4,1,2,1,1,1,2,2,2,4,__NA__,1,1,3,2,2,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,don't know,9,4,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,3,3,1963.0,2,2,2,3,5,6,2,6,2,1,1,1,1,24,21903.0,1,2,1,1,4,1,2,3,2024-10-25T07:07:52.114,2024-10-25T07:26:10.751
1899129180.0,0.466478777182158,1,2,1,2,1,4,1,2,4,8,8,8,2,2,3,9,8,4,__NA__,3,1,3,2,1,8.0,4.0,2,2,2,2,2,2,2,2,1,2,1,79.0,4,9,1,1,1,2,2,1,1,1,1,1,2,2,4,2,2,4,3,1968.0,1,1,2,3,3,2,3,2,2,3,4,2,6,24,21048.0,1,3,2,11,6,2,4,7,2024-10-25T07:38:22.566,2024-10-25T07:44:20.736
1899174580.0,1.06273571862905,1,1,2,1,2,2,1,4,1,8,1,1,1,2,1,8,4,4,__NA__,3,4,2,2,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,50.0,9,4,2,1,2,2,1,1,1,2,1,2,2,2,4,3,2,2,3,1969.0,1,2,2,6,3,1,1,8,1,2,7,2,2,24,20876.0,1,4,2,2,4,2,3,6,2024-10-25T07:56:31.915,2024-10-25T08:07:03.553
1897689100.0,1.01366795213391,1,1,2,2,2,3,2,3,1,8,2,2,2,2,2,1,4,4,__NA__,1,3,2,1,3,69.0,62.0,1,1,2,2,2,1,2,1,2,2,2,55.0,9,5,2,1,1,1,1,1,1,2,1,2,2,2,5,2,1,3,2,1970.0,1,1,2,5,1,1,1,6,1,2,7,7,6,24,20716.0,1,3,1,1,2,1,1,1,2024-10-25T08:23:45.930,2024-10-25T08:45:50.043
1898897640.0,1.45465333628301,1,1,1,1,1,1,1,1,4,2,3,2,8,1,2,8,1,4,__NA__,1,1,2,1,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,9,3,1,3,5,1983.0,1,1,2,5,1,1,1,13,1,3,4,1,1,24,20882.0,1,3,1,10,6,2,4,7,2024-10-25T08:44:20.463,2024-10-25T08:52:21.055
1899242160.0,0.338639266558985,1,1,2,1,1,1,1,1,4,2,3,8,8,2,2,8,1,4,__NA__,1,9,2,3,4,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,72.0,9,4,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,5,3,1954.0,2,2,2,4,3,5,3,6,2,1,2,1,1,24,20708.0,1,6,4,11,5,2,2,6,2024-10-25T08:50:03.276,2024-10-25T09:05:50.031
1899263888.0,0.393074356028188,1,2,1,2,1,1,1,1,4,2,2,3,2,3,1,2,3,7,__NA__,2,1,3,2,3,don't know,46.0,2,2,2,1,2,1,2,2,2,2,2,95.0,3,9,2,1,1,2,2,1,2,2,1,2,2,2,9,9,9,9,1,1988.0,1,3,1,5,1,1,1,6,1,1,1,7,6,24,21206.0,1,1,3,2,4,2,2,4,2024-10-25T09:01:07.693,2024-10-25T09:12:07.951
1899290936.0,1.09300964748839,1,1,1,1,1,1,1,1,4,2,3,2,3,2,2,8,3,5,__NA__,1,1,4,2,4,23.0,41.0,1,1,2,1,1,1,1,1,2,2,2,51.0,4,9,2,1,2,1,1,1,1,2,1,1,2,2,3,3,2,2,3,1964.0,2,2,2,5,2,4,1,6,2,1,2,1,1,24,21117.0,1,3,2,1,5,1,1,1,2024-10-25T09:03:26.109,2024-10-25T09:15:25.453
1897866994.0,0.682682575834651,1,2,2,2,1,1,1,1,4,2,2,2,8,2,2,4,1,3,__NA__,1,1,4,3,2,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,4,3,1963.0,2,1,2,2,2,7,1,2,1,3,3,1,1,24,21227.0,1,2,2,7,6,2,4,6,2024-10-25T08:28:56.722,2024-10-25T09:15:49.427
1899241058.0,1.22879904630831,1,3,1,1,2,2,2,1,1,3,1,2,3,1,2,2,4,4,__NA__,2,3,3,2,2,32.0,17.0,2,2,2,2,2,2,2,2,1,2,1,26.0,4,9,2,2,2,1,1,1,1,2,1,2,2,2,3,2,2,3,3,2006.0,1,2,2,3,5,8,1,4,2,2,6,7,6,24,21202.0,1,3,2,1,2,1,2,1,2024-10-25T09:06:01.730,2024-10-25T09:18:37.031
